"","index","month","day","hour","Orders","temperature_2m...C.","precipitation..mm.","rain..mm.","cloudcover....","cloudcover_low....","cloudcover_mid....","cloudcover_high....","windspeed_10m..km.h.","winddirection_10m....","Friday","Saturday","Sunday","Monday","Tuesday","Wednesday","Thursday","hr_0","hr_1","hr_2","hr_3","hr_4","hr_5","hr_6","hr_7","hr_8","hr_9","hr_10","hr_11","hr_12","hr_13","hr_14","hr_15","hr_16","hr_17","hr_18","hr_19","hr_20","hr_21","hr_22","hr_23"
"659",659,1,28,20,295,4.1,0,0,30,0,0,99,5.8,210,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"660",660,1,28,21,308,3,0,0,30,0,0,99,8.4,200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"661",661,1,28,22,256,1.4,0,0,24,0,0,81,8.5,192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"662",662,1,28,23,244,0.5,0,0,28,0,0,94,9.3,196,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"663",663,1,29,0,140,0.3,0,0,31,0,4,95,9.1,214,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"664",664,1,29,1,89,-0.1,0,0,35,0,9,100,8.7,228,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"665",665,1,29,2,66,-0.9,0,0,51,0,35,100,8.7,225,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"666",666,1,29,3,36,-1.2,0,0,64,0,61,92,8.1,249,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"667",667,1,29,4,25,-1.5,0,0,52,0,37,98,8.6,237,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"668",668,1,29,5,32,-0.7,0,0,35,0,17,82,7.2,276,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"669",669,1,29,6,126,-0.3,0,0,31,0,3,98,8.7,287,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670",670,1,29,7,239,-0.8,0,0,31,0,1,100,6.9,313,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"671",671,1,29,8,272,-1.8,0,0,47,0,33,91,3.3,257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"672",672,1,29,9,234,-1.7,0,0,61,0,55,93,2.9,263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"673",673,1,29,10,210,-2.3,0,0,60,0,55,90,3.1,306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"674",674,1,29,11,192,-2.5,0,0,13,0,3,38,2.9,210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"675",675,1,29,12,200,-3.2,0,0,0,0,0,0,5.9,284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"676",676,1,29,13,245,-3.3,0,0,1,0,2,0,8.9,284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"677",677,1,29,14,273,-1.3,0,0,4,0,7,0,7.2,267,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"678",678,1,29,15,207,1.4,0,0,36,1,58,0,9.4,266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"679",679,1,29,16,186,2.2,0.1,0.1,43,0,72,0,10.8,270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"680",680,1,29,17,265,3.6,0,0,51,8,73,0,12,279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"681",681,1,29,18,296,3.8,0.1,0.1,68,19,84,0,14.4,292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"682",682,1,29,19,335,3.6,0,0,58,14,75,0,15.8,300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"683",683,1,29,20,299,3.7,0,0,50,7,72,0,14.9,302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"684",684,1,29,21,310,3.3,0,0,51,2,82,0,15.8,300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"685",685,1,29,22,307,2.9,0,0,64,20,77,0,15.6,299,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"686",686,1,29,23,298,2.2,0,0,2,2,0,0,15.5,298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"687",687,1,30,0,274,1.6,0,0,30,0,50,0,17.5,302,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"688",688,1,30,1,208,1,0,0,0,0,0,0,17.9,304,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"689",689,1,30,2,170,0.5,0,0,1,1,0,0,17.8,302,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"690",690,1,30,3,141,-0.6,0,0,4,4,0,0,17.4,304,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"691",691,1,30,4,71,-1,0,0,0,0,0,0,16,306,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"692",692,1,30,5,34,-1.4,0,0,0,0,0,0,14.4,307,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"693",693,1,30,6,43,-2,0,0,0,0,0,0,12.7,305,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"694",694,1,30,7,69,-2.2,0,0,0,0,0,0,11.1,299,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"695",695,1,30,8,136,-2.7,0,0,0,0,0,0,10.8,291,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"696",696,1,30,9,162,-3,0,0,0,0,0,0,10.2,288,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"697",697,1,30,10,226,-4.3,0,0,0,0,0,0,8,288,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"698",698,1,30,11,241,-4.4,0,0,0,0,0,0,9,286,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"699",699,1,30,12,260,-4.4,0,0,0,0,0,0,8.5,282,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"700",700,1,30,13,274,-4.5,0,0,0,0,0,0,6.8,273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"701",701,1,30,14,256,-2.6,0,0,0,0,0,0,4.1,255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"702",702,1,30,15,264,-0.3,0,0,3,0,3,3,5,240,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"703",703,1,30,16,230,0.6,0,0,16,0,14,24,7.4,223,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"704",704,1,30,17,308,1.3,0,0,0,0,0,0,9.3,208,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"705",705,1,30,18,341,2,0,0,2,0,0,5,12.1,207,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"706",706,1,30,19,330,2.6,0,0,10,0,0,33,13.7,203,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"707",707,1,30,20,243,3.1,0,0,26,0,7,72,13.7,198,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"708",708,1,30,21,255,3.2,0,0,24,0,0,79,11.8,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"709",709,1,30,22,304,2.6,0,0,16,0,11,32,9.7,182,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"710",710,1,30,23,313,2.2,0,0,11,0,9,18,12.8,190,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"711",711,1,31,0,247,1.8,0,0,12,0,5,31,13.7,203,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"712",712,1,31,1,263,1.5,0,0,11,0,0,38,14.8,206,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"713",713,1,31,2,211,1.5,0,0,8,0,0,25,15.5,211,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"714",714,1,31,3,158,1.6,0,0,18,0,11,38,14.8,214,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"715",715,1,31,4,83,1.4,0,0,24,0,0,79,13.8,219,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"716",716,1,31,5,33,1,0,0,17,0,0,56,12.2,223,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"717",717,1,31,6,30,0.4,0,0,29,0,0,98,10.4,224,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"718",718,1,31,7,57,0.3,0,0,28,0,0,93,10.4,226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"719",719,1,31,8,114,0,0,0,22,0,0,74,10.4,224,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"720",720,1,31,9,146,0,0,0,3,0,0,11,10.3,234,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"721",721,1,31,10,206,-0.4,0,0,47,0,49,58,7.8,236,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"722",722,1,31,11,223,-0.5,0,0,75,0,76,99,8.4,230,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"723",723,1,31,12,263,-0.1,0,0,78,0,81,97,7.9,231,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"724",724,1,31,13,244,0.2,0,0,31,0,4,96,8.4,227,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"725",725,1,31,14,211,1.8,0,0,19,0,8,47,9.2,225,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"726",726,1,31,15,208,4.6,0,0,0,0,0,0,9.2,225,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"727",727,1,31,16,225,5.6,0,0,13,0,12,19,7.7,229,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"728",728,1,31,17,205,6.8,0,0,21,0,0,69,7.4,227,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"729",729,1,31,18,227,7.9,0,0,19,0,1,61,7.9,223,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"730",730,1,31,19,212,8.3,0,0,16,0,0,52,9.5,209,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"731",731,1,31,20,175,8.7,0,0,21,2,0,64,9.5,191,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"732",732,1,31,21,153,8.8,0,0,20,0,0,68,9.7,178,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"733",733,1,31,22,128,7.5,0,0,27,0,0,91,9,157,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"734",734,1,31,23,89,6.2,0,0,28,0,0,94,10.2,162,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"735",735,2,1,0,62,5.8,0,0,22,0,0,73,10.4,180,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"736",736,2,1,1,40,5.4,0,0,13,0,0,42,10.5,207,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"737",737,2,1,2,26,5.2,0,0,22,0,0,73,10.6,215,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"738",738,2,1,3,10,4.6,0,0,22,0,0,74,11.2,213,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"739",739,2,1,4,16,4.5,0,0,23,0,0,75,11.8,218,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"740",740,2,1,5,32,4.2,0,0,25,0,0,84,11.2,225,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"741",741,2,1,6,106,4.3,0,0,26,0,0,86,10.9,226,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"742",742,2,1,7,185,4,0,0,31,4,3,85,11.5,231,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"743",743,2,1,8,245,4.2,0,0,20,0,0,68,11.8,232,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"744",744,2,1,9,241,4.3,0,0,21,0,0,71,11.5,229,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"745",745,2,1,10,181,3.7,0,0,19,0,0,63,11,238,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"746",746,2,1,11,175,4.2,0,0,21,0,0,71,12.1,233,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"747",747,2,1,12,219,4.4,0,0,32,0,7,91,12.4,234,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"748",748,2,1,13,190,4.8,0,0,38,1,12,99,12.6,243,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"749",749,2,1,14,187,6.1,0,0,48,19,2,100,12.3,249,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"750",750,2,1,15,238,8.6,0,0,79,60,12,60,12,249,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"751",751,2,1,16,215,10.1,0,0,15,2,8,28,11.3,253,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"752",752,2,1,17,233,11.3,0,0,33,0,29,52,9.7,266,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"753",753,2,1,18,277,11.1,0,0,57,0,55,81,10.1,274,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"754",754,2,1,19,275,11.1,0,0,64,2,86,36,10.2,288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"755",755,2,1,20,236,10.4,0,0,84,0,97,87,11.7,304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"756",756,2,1,21,249,9.4,0,0,90,0,100,100,11.2,320,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"757",757,2,1,22,195,8.3,0,0,90,0,100,100,9.8,306,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"758",758,2,1,23,111,8.5,0,0,89,0,99,100,10.5,319,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"759",759,2,2,0,69,7.9,0,0,68,0,88,51,10.8,334,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"760",760,2,2,1,41,7.4,0,0,50,0,53,61,9,331,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"761",761,2,2,2,29,7.1,0,0,46,0,55,44,8.2,345,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"762",762,2,2,3,16,5.6,0,0,22,0,33,8,9,358,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"763",763,2,2,4,18,4.2,0,0,9,0,12,5,9.4,356,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"764",764,2,2,5,35,3.1,0,0,0,0,0,0,8.7,353,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"765",765,2,2,6,112,2,0,0,0,0,0,0,9.1,353,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"766",766,2,2,7,221,1.4,0,0,0,0,0,0,9.6,347,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"767",767,2,2,8,280,0.7,0,0,0,0,0,0,10.1,343,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"768",768,2,2,9,253,0,0,0,0,0,0,0,10.8,345,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"769",769,2,2,10,220,-0.5,0,0,0,0,0,0,10.2,350,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"770",770,2,2,11,193,-0.8,0,0,0,0,0,0,9.8,354,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"771",771,2,2,12,214,-1.1,0,0,0,0,0,0,9.2,312,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"772",772,2,2,13,228,-1,0,0,0,0,0,0,8.9,302,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"773",773,2,2,14,222,1.7,0,0,0,0,0,1,6.5,304,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"774",774,2,2,15,236,4.9,0,0,0,0,0,0,5.4,312,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"775",775,2,2,16,193,5.5,0,0,0,0,0,0,5.5,328,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"776",776,2,2,17,246,7.4,0,0,0,0,0,0,5.6,333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"777",777,2,2,18,315,9.5,0,0,0,0,0,0,4.7,337,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"778",778,2,2,19,269,9.6,0,0,0,0,0,0,0.7,360,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"779",779,2,2,20,286,9.9,0,0,0,0,0,0,2.1,211,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"780",780,2,2,21,274,9.8,0,0,0,0,0,0,4.5,194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"781",781,2,2,22,243,7.1,0,0,0,0,0,1,7.6,172,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"782",782,2,2,23,154,4.9,0,0,7,0,0,22,10,167,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"783",783,2,3,0,98,3.7,0,0,27,0,0,91,9.4,157,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"784",784,2,3,1,37,2.9,0,0,19,0,0,64,9.4,176,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"785",785,2,3,2,42,2.6,0,0,29,0,0,96,9.3,164,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"786",786,2,3,3,19,1.8,0,0,28,0,0,92,9.5,143,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"787",787,2,3,4,24,1.7,0,0,17,0,0,55,8.7,173,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"788",788,2,3,5,41,2.2,0,0,10,0,0,34,10.7,168,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"789",789,2,3,6,115,2.4,0,0,30,0,0,100,9.8,163,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"790",790,2,3,7,266,2.1,0,0,30,0,0,100,10.1,145,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"791",791,2,3,8,268,2.6,0,0,36,0,10,100,10.7,135,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"792",792,2,3,9,283,4.1,0,0,56,1,41,100,10.5,139,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"793",793,2,3,10,209,5.3,0,0,100,55,95,99,10.5,117,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"794",794,2,3,11,185,5.9,0,0,100,96,100,100,12.6,127,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"795",795,2,3,12,246,6.3,0,0,100,99,100,100,13.8,133,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"796",796,2,3,13,259,6.5,0,0,100,99,100,100,14,134,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"797",797,2,3,14,267,7.3,0,0,100,100,100,100,15.5,138,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"798",798,2,3,15,237,9.1,0.1,0.1,100,100,86,100,17.9,146,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"799",799,2,3,16,204,9.7,0.3,0.3,100,100,88,100,20.6,168,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
